Distance_km,Clean_dB,Noisy_dB
9.481474073703685335e+00,-2.296294814740737156e+00,-9.884583365313968084e-01
9.482474123706186475e+00,-2.296494824741237561e+00,-5.222694985267819945e+00
9.483474173708685839e+00,-2.296694834741737079e+00,-2.603595603190154151e+00
9.484474223711185203e+00,-2.296894844742237041e+00,-4.689640112032281927e+00
9.485474273713686344e+00,-2.297094854742737446e+00,-1.048680759948798169e+00
9.486474323716185708e+00,-2.297294864743237408e+00,-3.486912756380479816e+00
9.487474373718686849e+00,-2.297494874743737370e+00,-5.047471837217147872e+00
9.488474423721186213e+00,-2.297694884744237331e+00,-8.640091758672120426e-01
9.489474473723687353e+00,-2.297894894744737737e+00,-1.202756486435848871e+00
9.490474523726186717e+00,-2.298094904745237255e+00,-2.803424995183014801e+00
9.491474573728686082e+00,-2.298294914745737216e+00,-4.217507671358366572e+00
9.492474623731187222e+00,-2.298494924746237622e+00,-4.693155647647073159e-01
9.493474673733686586e+00,-2.298694934746737584e+00,-1.834131188732528672e+00
9.494474723736187727e+00,-2.298894944747237545e+00,-1.616681279676037475e+00
9.495474773738687091e+00,-2.299094954747737507e+00,-4.411655054964736422e+00
9.496474823741188231e+00,-2.299294964748237913e+00,3.116115181955722013e-01
9.497474873743687596e+00,-2.299494974748737430e+00,-7.434192458772189482e+00
9.498474923746186960e+00,-2.299694984749237392e+00,-2.302115765679752180e+00
9.499474973748688100e+00,-2.299894994749737798e+00,-5.108867689648817212e+00
9.500475023751187464e+00,-2.300095004750237759e+00,-5.192058183529550064e+00
9.501475073753688605e+00,-2.300295014750737721e+00,-2.184382923171557689e+00
9.502475123756187969e+00,-2.300495024751237683e+00,-3.287846444372135579e+00
9.503475173758689110e+00,-2.300695034751738088e+00,-2.729962856450449671e+00
9.504475223761188474e+00,-2.300895044752237606e+00,-9.488275199575725294e-01
9.505475273763687838e+00,-2.301095054752737568e+00,-2.440424094687594803e+00
9.506475323766188978e+00,-2.301295064753237973e+00,-2.447320300959821449e+00
9.507475373768688343e+00,-2.301495074753737935e+00,-1.940677251866046449e+00
9.508475423771189483e+00,-2.301695084754237897e+00,-4.027447555150920344e+00
9.509475473773688847e+00,-2.301895094754737858e+00,-1.193568565378164248e+00
9.510475523776189988e+00,-2.302095104755238264e+00,-2.775232420313495929e+00
9.511475573778689352e+00,-2.302295114755737782e+00,-4.243206502880577879e+00
9.512475623781188716e+00,-2.302495124756237743e+00,-1.846330079935012192e+00
9.513475673783689857e+00,-2.302695134756738149e+00,-5.340375401738670647e-01
9.514475723786189221e+00,-2.302895144757238111e+00,-2.366873566623945546e+00
9.515475773788690361e+00,-2.303095154757738072e+00,-6.375513951176872141e+00
9.516475823791189725e+00,-2.303295164758238034e+00,-7.827153931026747946e-02
9.517475873793690866e+00,-2.303495174758738440e+00,-1.246167487138568841e+00
9.518475923796190230e+00,-2.303695184759237957e+00,-3.230392333979049957e-02
9.519475973798689594e+00,-2.303895194759737919e+00,-1.287901652050336132e+00
9.520476023801190735e+00,-2.304095204760238325e+00,-9.627365321974833412e-01
9.521476073803690099e+00,-2.304295214760738286e+00,-7.923166008982906128e+00
9.522476123806191239e+00,-2.304495224761238248e+00,-2.596379840565466335e+00
9.523476173808690604e+00,-2.304695234761738210e+00,-3.693798373909567445e+00
9.524476223811191744e+00,-2.304895244762238615e+00,-1.217880961728400990e+00
9.525476273813691108e+00,-2.305095254762738133e+00,-3.669537676915809676e+00
9.526476323816190472e+00,-2.305295264763238094e+00,-2.286268977486264120e+00
9.527476373818691613e+00,-2.305495274763738500e+00,-1.689333732421316903e+00
9.528476423821190977e+00,-2.305695284764238462e+00,-5.225003382465882584e-01
9.529476473823692118e+00,-2.305895294764738424e+00,3.766214398633688926e-02
9.530476523826191482e+00,-2.306095304765238385e+00,-2.479614023579269411e+00
9.531476573828692622e+00,-2.306295314765738791e+00,-3.208734701653138899e+00
9.532476623831191986e+00,-2.306495324766238308e+00,-4.127517723889154055e+00
9.533476673833691351e+00,-2.306695334766738270e+00,-3.199919072552459109e+00
9.534476723836192491e+00,-2.306895344767238676e+00,-1.964127661975159089e+00
9.535476773838691855e+00,-2.307095354767738637e+00,-1.918996632043051820e+00
9.536476823841192996e+00,-2.307295364768238599e+00,-1.833606191018665399e+00
9.537476873843692360e+00,-2.307495374768738561e+00,-1.221293472752731812e+00
9.538476923846193500e+00,-2.307695384769238967e+00,-4.779437593829756636e+00
9.539476973848692865e+00,-2.307895394769738484e+00,-2.688569001701140770e+00
9.540477023851192229e+00,-2.308095404770238446e+00,-5.554466391677524706e-02
9.541477073853693369e+00,-2.308295414770738851e+00,-2.500670097009311643e+00
9.542477123856192733e+00,-2.308495424771238813e+00,-2.067806963365111717e+00
9.543477173858693874e+00,-2.308695434771738775e+00,-5.586113749772632531e+00
9.544477223861193238e+00,-2.308895444772238736e+00,-1.527926144850136669e+00
9.545477273863694379e+00,-2.309095454772739142e+00,-8.128765911518305742e+00
9.546477323866193743e+00,-2.309295464773238660e+00,-8.705954843508902030e+00
9.547477373868693107e+00,-2.309495474773738621e+00,-2.344666084173843590e+00
9.548477423871194247e+00,-2.309695484774239027e+00,-1.648752192498533553e+00
9.549477473873693611e+00,-2.309895494774738989e+00,-4.663987232457929899e+00
9.550477523876194752e+00,-2.310095504775238950e+00,-1.162435712063116355e+00
9.551477573878694116e+00,-2.310295514775738912e+00,-7.387858295095013350e-01
9.552477623881195257e+00,-2.310495524776239318e+00,-4.051618560674915770e+00
9.553477673883694621e+00,-2.310695534776738835e+00,-1.278278161222472509e+00
9.554477723886193985e+00,-2.310895544777238797e+00,-1.872671872479008348e+00
9.555477773888695125e+00,-2.311095554777739203e+00,-2.905317391026262186e+00
9.556477823891194490e+00,-2.311295564778239164e+00,-6.910818874127382383e-01
9.557477873893695630e+00,-2.311495574778739126e+00,-1.332623068343441020e+00
9.558477923896194994e+00,-2.311695584779239088e+00,-1.103274280926683504e-01
9.559477973898696135e+00,-2.311895594779739493e+00,-3.856658268003532730e-01
9.560478023901195499e+00,-2.312095604780239011e+00,-4.806533925005648911e+00
9.561478073903694863e+00,-2.312295614780738973e+00,-2.124070914530283183e+00
9.562478123906196004e+00,-2.312495624781239378e+00,-2.517892789342867310e+00
9.563478173908695368e+00,-2.312695634781739340e+00,2.011353565452768111e-01
9.564478223911196508e+00,-2.312895644782239302e+00,5.239615517828896119e-01
9.565478273913695872e+00,-2.313095654782739263e+00,-2.015476383791274362e+00
9.566478323916197013e+00,-2.313295664783239669e+00,-7.612596272943619180e-01
9.567478373918696377e+00,-2.313495674783739187e+00,-3.559168263062462589e+00
9.568478423921195741e+00,-2.313695684784239148e+00,-2.045605138221465502e+00
9.569478473923696882e+00,-2.313895694784739554e+00,-2.299825673027528605e+00
9.570478523926196246e+00,-2.314095704785239516e+00,-2.757024820760301864e+00
9.571478573928697386e+00,-2.314295714785739477e+00,-2.164670436907904616e+00
9.572478623931196751e+00,-2.314495724786239439e+00,-4.365584122079622098e+00
9.573478673933697891e+00,-2.314695734786739845e+00,-3.343808191930586204e+00
9.574478723936197255e+00,-2.314895744787239362e+00,-5.436299600160032774e+00
9.575478773938696619e+00,-2.315095754787739324e+00,-4.140120527997244615e+00
9.576478823941197760e+00,-2.315295764788239730e+00,-2.119915295469839034e+00
9.577478873943697124e+00,-2.315495774788739691e+00,-3.167696533430601313e+00
9.578478923946198265e+00,-2.315695784789239653e+00,-7.128616441328332609e-01
9.579478973948697629e+00,-2.315895794789739615e+00,-1.781606287428554758e+00
9.580479023951198769e+00,-2.316095804790240020e+00,-7.205274957540594993e-01
9.581479073953698133e+00,-2.316295814790739538e+00,-3.440147762327209868e+00
9.582479123956197498e+00,-2.316495824791239500e+00,-1.173070665373382226e+00
9.583479173958698638e+00,-2.316695834791739905e+00,-2.761660364052628824e-01
9.584479223961198002e+00,-2.316895844792239867e+00,-1.907734531987525184e+00
9.585479273963699143e+00,-2.317095854792739829e+00,-5.289915496409532958e-01
9.586479323966198507e+00,-2.317295864793239790e+00,-1.982877808419492460e+00
9.587479373968699647e+00,-2.317495874793740196e+00,-1.819493468551938165e+00
9.588479423971199012e+00,-2.317695884794239714e+00,-5.899897886326883611e-01
9.589479473973698376e+00,-2.317895894794739675e+00,-4.752594663271680453e+00
9.590479523976199516e+00,-2.318095904795240081e+00,-3.086168891605507447e+00
9.591479573978698880e+00,-2.318295914795740043e+00,-4.967250587087185032e+00
9.592479623981200021e+00,-2.318495924796240004e+00,-8.720520479113234025e-01
9.593479673983699385e+00,-2.318695934796739966e+00,-3.223570298456717609e+00
9.594479723986200526e+00,-2.318895944797240372e+00,-4.605732371580923079e+00
9.595479773988699890e+00,-2.319095954797739889e+00,-1.330273148894098645e+00
9.596479823991199254e+00,-2.319295964798239851e+00,-2.247363940767207247e+00
9.597479873993700394e+00,-2.319495974798740257e+00,-6.291585812603802452e+00
9.598479923996199759e+00,-2.319695984799240218e+00,-4.499828883430751603e+00
9.599479973998700899e+00,-2.319895994799740180e+00,-2.716026332191436410e+00
9.600480024001200263e+00,-2.320096004800240141e+00,-3.601564366402778550e+00
9.601480074003701404e+00,-2.320296014800740547e+00,5.168570832670916770e-01
9.602480124006200768e+00,-2.320496024801240065e+00,-1.380332681296310371e+00
9.603480174008700132e+00,-2.320696034801740026e+00,-2.174504423137798348e+00
9.604480224011201273e+00,-2.320896044802240432e+00,-2.498004641877275667e+00
9.605480274013700637e+00,-2.321096054802740394e+00,-3.054667713576261767e-01
9.606480324016201777e+00,-2.321296064803240355e+00,-4.518337804231538080e+00
9.607480374018701141e+00,-2.321496074803740317e+00,-1.389319710151690979e+00
9.608480424021202282e+00,-2.321696084804240723e+00,-5.634169452152699265e+00
9.609480474023701646e+00,-2.321896094804740240e+00,-1.620724913240006337e+00
9.610480524026201010e+00,-2.322096104805240202e+00,-2.719022152131820302e+00
9.611480574028702151e+00,-2.322296114805740608e+00,-2.987808565759012325e+00
9.612480624031201515e+00,-2.322496124806240569e+00,-1.848462110166815497e+00
9.613480674033702655e+00,-2.322696134806740531e+00,-2.823740320069261234e+00
9.614480724036202020e+00,-2.322896144807240493e+00,-5.000000000000000000e+01
9.615480774038703160e+00,-2.323096154807740898e+00,-8.133874701995337020e+00
9.616480824041202524e+00,-2.323296164808240416e+00,-1.346546269162979037e+00
9.617480874043701888e+00,-2.323496174808740378e+00,-5.679432044378202704e+00
9.618480924046203029e+00,-2.323696184809240783e+00,-5.001309447107182393e+00
9.619480974048702393e+00,-2.323896194809740745e+00,-2.675838831322168598e+00
9.620481024051203534e+00,-2.324096204810240707e+00,-1.215567583405389618e+00
9.621481074053702898e+00,-2.324296214810740668e+00,-3.546522932599942557e+00
9.622481124056204038e+00,-2.324496224811241074e+00,-6.793150003582505647e+00
9.623481174058703402e+00,-2.324696234811740592e+00,-2.907660695737907641e+00
9.624481224061202767e+00,-2.324896244812240553e+00,-3.385886436758733797e+00
9.625481274063703907e+00,-2.325096254812740959e+00,-9.186566171073068388e-01
9.626481324066203271e+00,-2.325296264813240921e+00,-3.682118198830619527e+00
9.627481374068704412e+00,-2.325496274813740882e+00,-3.900982263086749668e+00
9.628481424071203776e+00,-2.325696284814240844e+00,-1.942279001990894427e+00
9.629481474073704916e+00,-2.325896294814741250e+00,-4.671469752215411830e+00
9.630481524076204281e+00,-2.326096304815240767e+00,-1.957116979043058480e+00
9.631481574078703645e+00,-2.326296314815740729e+00,-4.625762536223944288e+00
9.632481624081204785e+00,-2.326496324816241135e+00,-2.512132994680200238e+00
9.633481674083704149e+00,-2.326696334816741096e+00,-7.079608801442328625e-01
9.634481724086205290e+00,-2.326896344817241058e+00,-3.068646460079462734e+00
9.635481774088704654e+00,-2.327096354817741020e+00,-2.786938118153925004e+00
9.636481824091205795e+00,-2.327296364818241425e+00,-1.937394196478716246e+00
9.637481874093705159e+00,-2.327496374818740943e+00,-5.415275812033296887e+00
9.638481924096204523e+00,-2.327696384819240905e+00,-4.745591241948587502e+00
9.639481974098705663e+00,-2.327896394819741310e+00,-2.314573345387123116e+00
9.640482024101205027e+00,-2.328096404820241272e+00,-2.277847095226411600e+00
9.641482074103706168e+00,-2.328296414820741234e+00,-2.913898190487230089e+00
9.642482124106205532e+00,-2.328496424821241195e+00,-1.106709602990760377e+00
9.643482174108706673e+00,-2.328696434821741601e+00,-2.612283810414250063e+00
9.644482224111206037e+00,-2.328896444822241119e+00,-2.732858327240758722e+00
9.645482274113705401e+00,-2.329096454822741080e+00,-2.474105881166146492e+00
9.646482324116206541e+00,-2.329296464823241486e+00,-2.279879814083289880e+00
9.647482374118705906e+00,-2.329496474823741448e+00,-1.339158725371237590e+00
9.648482424121207046e+00,-2.329696484824241409e+00,-3.710797190782585631e+00
9.649482474123706410e+00,-2.329896494824741371e+00,1.550421781310152847e+00
9.650482524126207551e+00,-2.330096504825241777e+00,-1.310496973150156119e+00
9.651482574128706915e+00,-2.330296514825741294e+00,-2.189998814256374882e+00
9.652482624131206279e+00,-2.330496524826241256e+00,-6.049069152463700583e+00
9.653482674133707420e+00,-2.330696534826741662e+00,-4.011409609637162532e+00
9.654482724136206784e+00,-2.330896544827241623e+00,-2.071539467456951389e+00
9.655482774138707924e+00,-2.331096554827741585e+00,-3.424587228320314480e+00
9.656482824141207288e+00,-2.331296564828241547e+00,-4.156991845343695147e+00
9.657482874143708429e+00,-2.331496574828741952e+00,-3.165554936647969608e+00
9.658482924146207793e+00,-2.331696584829241470e+00,-6.248224896713300502e+00
9.659482974148707157e+00,-2.331896594829741431e+00,-3.232444553585712033e+00
9.660483024151208298e+00,-2.332096604830241837e+00,-1.518403369010700166e+00
9.661483074153707662e+00,-2.332296614830741799e+00,-1.827312414998425671e+00
9.662483124156208802e+00,-2.332496624831241760e+00,-2.809811864059297726e+00
9.663483174158708167e+00,-2.332696634831741722e+00,-4.051756642239522144e+00
9.664483224161209307e+00,-2.332896644832242128e+00,-2.108556104318542346e+00
9.665483274163708671e+00,-2.333096654832741645e+00,-3.042931398905892149e+00
9.666483324166208035e+00,-2.333296664833241607e+00,-3.988611892186482599e+00
9.667483374168709176e+00,-2.333496674833742013e+00,-1.466532393431657866e+00
9.668483424171208540e+00,-2.333696684834241974e+00,-2.066960076265634161e+00
9.669483474173709681e+00,-2.333896694834741936e+00,-3.094124167849661156e+00
9.670483524176209045e+00,-2.334096704835241898e+00,-2.040498704155356613e+00
9.671483574178710185e+00,-2.334296714835742304e+00,-1.864334774208752155e+00
9.672483624181209549e+00,-2.334496724836241821e+00,-1.694625150599139651e+00
9.673483674183708914e+00,-2.334696734836741783e+00,-7.893986511017634378e-01
9.674483724186210054e+00,-2.334896744837242188e+00,-4.630395546740154189e-01
9.675483774188709418e+00,-2.335096754837742150e+00,-2.251263727615871346e+00
9.676483824191210559e+00,-2.335296764838242112e+00,-2.010070996309608837e+00
9.677483874193709923e+00,-2.335496774838742073e+00,-3.773912662269702789e+00
9.678483924196211063e+00,-2.335696784839242479e+00,-1.918271914693064906e+00
9.679483974198710428e+00,-2.335896794839741997e+00,-2.289705048168183321e+00
9.680484024201209792e+00,-2.336096804840241958e+00,-2.557302714140659017e+00
9.681484074203710932e+00,-2.336296814840742364e+00,-1.891457193625794231e+00
9.682484124206210296e+00,-2.336496824841242326e+00,-1.041738995291691117e+00
9.683484174208711437e+00,-2.336696834841742287e+00,-3.210582282278275468e+00
9.684484224211210801e+00,-2.336896844842242249e+00,-3.281839167604454044e+00
9.685484274213711942e+00,-2.337096854842742655e+00,-1.236347428802577531e+00
9.686484324216211306e+00,-2.337296864843242172e+00,-1.448765509891766445e+00
9.687484374218710670e+00,-2.337496874843742134e+00,-2.103322187144805344e+00
9.688484424221211810e+00,-2.337696884844242540e+00,-1.799727930874256643e+00
9.689484474223711175e+00,-2.337896894844742501e+00,-6.932102019984714980e-01
9.690484524226212315e+00,-2.338096904845242463e+00,-8.869093536416295942e-01
9.691484574228711679e+00,-2.338296914845742425e+00,-6.706458361046630401e+00
9.692484624231212820e+00,-2.338496924846242830e+00,-5.000000000000000000e+01
9.693484674233712184e+00,-2.338696934846742348e+00,-1.713338032875212580e+00
9.694484724236211548e+00,-2.338896944847242310e+00,-2.416691838949419635e-01
9.695484774238712689e+00,-2.339096954847742715e+00,7.631474728888787418e-01
9.696484824241212053e+00,-2.339296964848242677e+00,-1.868344799936975997e+00
9.697484874243713193e+00,-2.339496974848742639e+00,-1.626994430772064959e+00
